rank,word,lemma,occurrences_ppm
5270,boeven,boef,7.4549
5271,strijden,strijden,7.4549
5272,romantiek,romantiek,7.4549
5273,geblokkeerd,blokkeren,7.4549
5274,duwde,duwen,7.4549
5275,zeur,zeuren,7.4549
5276,afleiden,afleiden,7.4549
5277,beoordelen,beoordelen,7.4549
5278,versteld,versteld,7.4549
5279,gevoelige,gevoelig,7.4549
5280,walvis,walvis,7.4321
5281,nucleaire,nucleair,7.4321
5282,overboord,overboord,7.4321
5283,cadeautjes,cadeau,7.4321
5284,ijsje,ijsje,7.4321
5285,broodjes,brood,7.4321
5286,ervaringen,ervaring,7.4321
5287,conditie,conditie,7.4321
5288,rechtdoor,rechtdoor,7.4321
5289,onderuit,onderuit,7.4321
5290,maar_ja,maar_ja,7.4321
5291,krijgers,krijger,7.4092
5292,poppen,pop,7.4092
5293,huiszoekingsbevel,huiszoekingsbevel,7.4092
5294,weldra,weldra,7.4092
5295,gepikt,pikken,7.4092
5296,wijd,wijd,7.4092
5297,quitte,quitte,7.4092
5298,verdelen,verdelen,7.4092
5299,aankomst,aankomst,7.4092
5300,afgelegd,afleggen,7.4092
5301,ruk,ruk,7.4092
5302,koets,koets,7.3863
5303,fluit,fluit,7.3863
5304,welnu,welnu,7.3863
5305,voorwerp,voorwerp,7.3863
5306,cheques,cheque,7.3863
5307,teen,teen,7.3863
5308,littekens,litteken,7.3863
5309,gemiddelde,gemiddeld,7.3863
5310,zwaaien,zwaaien,7.3863
5311,studeerde,studeren,7.3863
5312,bestel,bestellen,7.3863
5313,realiseer,realiseren,7.3863
5314,begeleiden,begeleiden,7.3863
5315,daarachter,daarachter,7.3863
5316,moetje,moetje,7.3635
5317,biefstuk,biefstuk,7.3635
5318,pier,pier,7.3635
5319,batterijen,batterij,7.3635
5320,hoepel,hoepelen,7.3635
5321,analyse,analyse,7.3635
5322,smeekte,smeken,7.3635
5323,samenwerking,samenwerking,7.3635
5324,overwinnen,overwinnen,7.3635
5325,aangepakt,aanpakken,7.3635
5326,vervelende,vervelend,7.3635
5327,onderbreken,onderbreken,7.3635
5328,euh,euh,7.3406
5329,v,v,7.3406
5330,kleedkamer,kleedkamer,7.3406
5331,lam,lam,7.3406
5332,3000,3000,7.3406
5333,misdadiger,misdadiger,7.3406
5334,garanderen,garanderen,7.3406
5335,beperkt,beperkt,7.3406
5336,makkelijke,makkelijk,7.3406
5337,lastige,lastig,7.3406
5338,personage,personage,7.3177
5339,invasie,invasie,7.3177
5340,knuppel,knuppel,7.3177
5341,bonus,bonus,7.3177
5342,routine,routine,7.3177
5343,publieke,publiek,7.3177
5344,elf_uur,elf_uur,7.3177
5345,geloofden,geloven,7.3177
5346,geknipt,knippen,7.3177
5347,automatisch,automatisch,7.3177
5348,dreigt,dreigen,7.3177
5349,herinnerde,herinneren,7.3177
5350,voornamelijk,voornamelijk,7.3177
5351,autopsie,autopsie,7.2949
5352,religie,religie,7.2949
5353,gerecht,gerecht,7.2949
5354,kater,kater,7.2949
5355,achterhalen,achterhalen,7.2949
5356,opmerking,opmerking,7.2949
5357,gegroeid,groeien,7.2949
5358,piloten,piloot,7.2720
5359,onderwijs,onderwijs,7.2720
5360,godver,godver,7.2720
5361,luchthaven,luchthaven,7.2720
5362,magazijn,magazijn,7.2720
5363,straal,straal,7.2720
5364,tiende,tien,7.2720
5365,principe,principe,7.2720
5366,overlijden,overlijden,7.2720
5367,vormt,vormen,7.2720
5368,opgemerkt,opmerken,7.2720
5369,thuiskomt,thuiskomen,7.2720
5370,meeneemt,meenemen,7.2720
5371,von,von,7.2491
5372,generator,generator,7.2491
5373,verkrachten,verkrachten,7.2491
5374,beschuldigingen,beschuldiging,7.2491
5375,paal,paal,7.2491
5376,wetenschappelijk,wetenschappelijk,7.2491
5377,uitzetten,uitzetten,7.2491
5378,stroomt,stromen,7.2491
5379,stommeling,stommeling,7.2491
5380,geaccepteerd,accepteren,7.2491
5381,vervelen,vervelen,7.2491
5382,overste,overste,7.2263
5383,dynamiet,dynamiet,7.2263
5384,eender,eender,7.2263
5385,rok,rok,7.2263
5386,kleintjes,kleintje,7.2263
5387,bedoelingen,bedoeling,7.2263
5388,geduwd,duwen,7.2263
5389,aangehouden,aanhouden,7.2263
5390,medeleven,medeleven,7.2263
5391,geliefd,geliefd,7.2263
5392,ideaal,ideaal,7.2263
5393,fatsoenlijke,fatsoenlijk,7.2263
5394,marshal,marshal,7.2034
5395,slipje,slipje,7.2034
5396,modellen,model,7.2034
5397,complot,complot,7.2034
5398,tieners,tiener,7.2034
5399,volgorde,volgorde,7.2034
5400,luie,lui,7.2034
5401,overleggen,overleggen,7.2034
5402,gediend,dienen,7.2034
5403,weggegooid,weggooien,7.2034
5404,kookt,koken,7.2034
5405,uithangen,uithangen,7.2034
5406,verricht,verrichten,7.2034
5407,uitgezocht,uitzoeken,7.2034
5408,overleef,overleven,7.2034
5409,atmosfeer,atmosfeer,7.1805
5410,appels,appel,7.1805
5411,verdwijning,verdwijning,7.1805
5412,vuurwerk,vuurwerk,7.1805
5413,liefhebben,liefhebben,7.1805
5414,wip,wip,7.1805
5415,billen,bil,7.1805
5416,lampen,lamp,7.1805
5417,beschoten,beschieten,7.1805
5418,verwondingen,verwonding,7.1805
5419,runnen,runnen,7.1805
5420,gevolg,gevolg,7.1805
5421,bewoog,bewegen,7.1805
5422,tweemaal,tweemaal,7.1805
5423,gewonde,gewond,7.1805
5424,is.,is.,7.1805
5425,ten_onder,ten_onder,7.1805
5426,generaties,generatie,7.1805
5427,zootje,zootje,7.1805
5428,leeuwen,leeuw,7.1577
5429,lesbisch,lesbisch,7.1577
5430,honing,honing,7.1577
5431,verbond,verbond,7.1577
5432,genetische,genetisch,7.1577
5433,neefje,neef,7.1577
5434,vooraan,vooraan,7.1577
5435,wrede,wreed,7.1577
5436,nette,net,7.1577
5437,gepast,passen,7.1577
5438,stuurden,sturen,7.1577
5439,verspil,verspillen,7.1577
5440,-ie,#name?,7.1348
5441,g,g,7.1348
5442,griep,griep,7.1348
5443,almachtige,almachtig,7.1348
5444,kopieën,kopie,7.1348
5445,bedienen,bedienen,7.1348
5446,tralies,tralie,7.1348
5447,strot,strot,7.1348
5448,pijl,pijl,7.1119
5449,priesters,priester,7.1119
5450,condoom,condoom,7.1119
5451,ijzer,ijzer,7.1119
5452,daders,dader,7.1119
5453,preek,preek,7.1119
5454,vrijdagavond,vrijdagavond,7.1119
5455,slap,slap,7.1119
5456,hecht,hechten,7.1119
5457,smaken,smaak,7.1119
5458,doorzoek,doorzoeken,7.1119
5459,pikt,pikken,7.1119
5460,ganse,gans,7.0890
5461,kamergenoot,kamergenoot,7.0890
5462,sap,sap,7.0890
5463,organen,orgaan,7.0890
5464,schaamte,schaamte,7.0890
5465,bevinden,bevinden,7.0890
5466,klassieke,klassiek,7.0890
5467,belediging,belediging,7.0890
5468,kameraden,kameraad,7.0662
5469,voorouders,voorouder,7.0662
5470,vaardigheden,vaardigheid,7.0662
5471,600,600,7.0662
5472,verlang,verlangen,7.0662
5473,maatjes,ma,7.0662
5474,beschrijving,beschrijving,7.0662
5475,attent,attent,7.0662
5476,ikzelf,ikzelf,7.0662
5477,omringd,omringen,7.0662
5478,wiel,wiel,7.0433
5479,mop,mop,7.0433
5480,kick,kick,7.0433
5481,hint,hint,7.0433
5482,herstel,herstel,7.0433
5483,uitbrengen,uitbrengen,7.0433
5484,directe,direct,7.0433
5485,rondom,rondom,7.0433
5486,accepteert,accepteren,7.0433
5487,opleveren,opleveren,7.0433
5488,tequila,tequila,7.0204
5489,gisterenavond,gisterenavond,7.0204
5490,klojo,klojo,7.0204
5491,demonstratie,demonstratie,7.0204
5492,martelen,martelen,7.0204
5493,schandaal,schandaal,7.0204
5494,verdergaan,verdergaan,7.0204
5495,verbinden,verbinden,7.0204
5496,fysiek,fysiek,7.0204
5497,tegengehouden,tegenhouden,7.0204
5498,merkte,merken,7.0204
5499,zulk,zulk,7.0204
5500,langskomt,langskomen,7.0204
5501,verdrag,verdrag,6.9976
5502,kamperen,kamperen,6.9976
5503,seriemoordenaar,seriemoordenaar,6.9976
5504,bastaard,bastaard,6.9976
5505,schrijvers,schrijver,6.9976
5506,overdosis,overdosis,6.9976
5507,liefdadigheid,liefdadigheid,6.9976
5508,rondleiding,rondleiding,6.9976
5509,criminele,crimineel,6.9976
5510,pissig,pissig,6.9976
5511,binnenin,binnenin,6.9976
5512,afgepakt,afpakken,6.9976
5513,dwong,dwingen,6.9976
5514,ontvangst,ontvangst,6.9976
5515,types,type,6.9976
5516,enigen,enigen,6.9976
5517,tegenkomen,tegenkomen,6.9976
5518,jazz,jazz,6.9747
5519,speer,speer,6.9747
5520,zadel,zadel,6.9747
5521,evenwicht,evenwicht,6.9747
5522,voorbestemd,voorbestemmen,6.9747
5523,verdeeld,verdelen,6.9747
5524,beschouwd,beschouwen,6.9747
5525,opfrissen,opfrissen,6.9747
5526,haasten,haasten,6.9747
5527,tunnels,tunnel,6.9518
5528,divisie,divisie,6.9518
5529,diepte,diepte,6.9518
5530,therapeut,therapeut,6.9518
5531,spellen,spellen,6.9518
5532,poot,poot,6.9518
5533,complex,complex,6.9518
5534,koppel,koppel,6.9518
5535,indienen,indienen,6.9518
5536,talenten,talent,6.9518
5537,voordelen,voordeel,6.9518
5538,ontlopen,ontlopen,6.9518
5539,onderscheiden,onderscheiden,6.9518
5540,alternatief,alternatief,6.9518
5541,aanhouden,aanhouden,6.9518
5542,verloopt,verlopen,6.9518
5543,lastigvallen,lastigvallen,6.9518
5544,geduldig,geduldig,6.9518
5545,korps,korps,6.9290
5546,kenteken,kenteken,6.9290
5547,etage,etage,6.9290
5548,jurken,jurk,6.9290
5549,och,och,6.9290
5550,verrekte,verrekt,6.9290
5551,literatuur,literatuur,6.9290
5552,geestelijk,geestelijk,6.9290
5553,gerookt,roken,6.9290
5554,vervoeren,vervoeren,6.9290
5555,toewijding,toewijding,6.9290
5556,schuiven,schuiven,6.9290
5557,gehecht,hechten,6.9290
5558,voorspelling,voorspelling,6.9061
5559,abortus,abortus,6.9061
5560,getal,getal,6.9061
5561,gemeente,gemeente,6.9061
5562,productie,productie,6.9061
5563,vogeltje,vogel,6.9061
5564,zeil,zeil,6.9061
5565,vrolijke,vrolijk,6.9061
5566,klachten,klacht,6.9061
5567,dwingt,dwingen,6.9061
5568,krap,krap,6.9061
5569,koor,koor,6.8832
5570,gijzelaar,gijzelaar,6.8832
5571,competitie,competitie,6.8832
5572,doods,doods,6.8832
5573,20.000,20,6.8832
5574,maniak,maniak,6.8832
5575,moraal,moraal,6.8832
5576,goedkeuring,goedkeuring,6.8832
5577,somber,somber,6.8832
5578,gelukkiger,gelukkig,6.8832
5579,recente,recent,6.8832
5580,leukste,leuk,6.8832
5581,diverse,divers,6.8832
5582,dringen,dringen,6.8832
5583,geoefend,oefenen,6.8832
5584,rondkijken,rondkijken,6.8832
5585,pagina's,pagina,6.8604
5586,gewist,wissen,6.8604
5587,verhaaltje,verhaal,6.8604
5588,beeldschoon,beeldschoon,6.8604
5589,gigantisch,gigantisch,6.8604
5590,vredig,vredig,6.8604
5591,vermaakt,vermaken,6.8604
5592,haalden,halen,6.8604
5593,evenveel,evenveel,6.8604
5594,communisten,communist,6.8375
5595,handschrift,handschrift,6.8375
5596,verlamd,verlammen,6.8375
5597,hypotheek,hypotheek,6.8375
5598,afgesneden,afsnijden,6.8375
5599,800,800,6.8375
5600,slikken,slikken,6.8375
5601,hierboven,hierboven,6.8375
5602,bewoners,bewoner,6.8375
5603,onderhoud,onderhoud,6.8375
5604,hoogtepunt,hoogtepunt,6.8375
5605,toonde,tonen,6.8375
5606,ingepakt,inpakken,6.8375
5607,tik,tik,6.8146
5608,burgeroorlog,burgeroorlog,6.8146
5609,rijken,rijk,6.8146
5610,wetenschappelijke,wetenschappelijk,6.8146
5611,discreet,discreet,6.8146
5612,verkennen,verkennen,6.8146
5613,manipuleren,manipuleren,6.8146
5614,geïdentificeerd,identificeren,6.8146
5615,ongemakkelijk,ongemakkelijk,6.8146
5616,term,term,6.8146
5617,neerleggen,neerleggen,6.8146
5618,een_handje,een_handje,6.8146
5619,besteed,besteden,6.8146
5620,gezeur,gezeur,6.8146
5621,beschouwen,beschouwen,6.8146
5622,x,x,6.7918
5623,kisten,kist,6.7918
5624,afbreken,afbreken,6.7918
5625,volmaakt,volmaakt,6.7918
5626,plee,plee,6.7918
5627,doorbraak,doorbraak,6.7918
5628,opstellen,opstellen,6.7918
5629,slimste,slim,6.7918
5630,comfortabel,comfortabel,6.7918
5631,gebonden,binden,6.7918
5632,in_actie,in_actie,6.7918
5633,robots,robot,6.7689
5634,dam,dam,6.7689
5635,spaghetti,spaghetti,6.7689
5636,score,score,6.7689
5637,zwerver,zwerver,6.7689
5638,vrijlating,vrijlating,6.7689
5639,gefilmd,filmen,6.7689
5640,vlek,vlek,6.7689
5641,knip,knippen,6.7689
5642,gestemd,stemmen,6.7689
5643,moreel,moreel,6.7689
5644,lullen,lullen,6.7689
5645,vuist,vuist,6.7689
5646,achterover,achterover,6.7689
5647,vreten,vreten,6.7689
5648,butler,butler,6.7460
5649,heksen,heks,6.7460
5650,kar,kar,6.7460
5651,onzichtbare,onzichtbaar,6.7460
5652,pis,pis,6.7460
5653,batterij,batterij,6.7460
5654,250,250,6.7460
5655,overhemd,overhemd,6.7460
5656,ziekenhuizen,ziekenhuis,6.7460
5657,liften,lift,6.7460
5658,identificatie,identificatie,6.7460
5659,verwachtingen,verwachting,6.7460
5660,comité,comité,6.7232
5661,worp,worp,6.7232
5662,heupen,heup,6.7232
5663,klink,klinken,6.7232
5664,bloedbad,bloedbad,6.7232
5665,neukte,neuken,6.7232
5666,emmer,emmer,6.7232
5667,schijten,schijten,6.7232
5668,wenste,wensen,6.7232
5669,dekens,deken,6.7232
5670,vertrouwelijk,vertrouwelijk,6.7232
5671,vastgehouden,vasthouden,6.7232
5672,verwarrend,verwarren,6.7232
5673,moeilijkste,moeilijk,6.7232
5674,drukt,drukken,6.7232
5675,aankijken,aankijken,6.7232
5676,uitdoen,uitdoen,6.7232
5677,naïef,naïef,6.7232
5678,puin,puin,6.7003
5679,signalen,signaal,6.7003
5680,vergaan,vergaan,6.7003
5681,financieel,financieel,6.7003
5682,nagetrokken,natrekken,6.7003
5683,vluchtte,vluchten,6.7003
5684,veeg,vegen,6.7003
5685,meerijden,meerijden,6.7003
5686,geschikte,geschikt,6.7003
5687,ertegen,ertegen,6.7003
5688,voorafging,voorafgaan,6.7003
5689,luik,luik,6.6774
5690,handschoen,handschoen,6.6774
5691,formulier,formulier,6.6774
5692,repeteren,repeteren,6.6774
5693,rente,rente,6.6774
5694,business,business,6.6774
5695,wissen,wissen,6.6774
5696,à,à,6.6774
5697,buig,buigen,6.6774
5698,schud,schudden,6.6774
5699,gemakkelijker,gemakkelijk,6.6774
5700,aangepast,aanpassen,6.6774
5701,gekkenwerk,gekkenwerk,6.6774
5702,kermis,kermis,6.6546
5703,weeshuis,weeshuis,6.6546
5704,hoorzitting,hoorzitting,6.6546
5705,vluchtelingen,vluchteling,6.6546
5706,vagina,vagina,6.6546
5707,vaderland,vaderland,6.6546
5708,scheet,scheet,6.6546
5709,database,database,6.6546
5710,schurken,schurk,6.6546
5711,hotels,hotel,6.6546
5712,nonsens,nonsens,6.6546
5713,reeks,reeks,6.6546
5714,slagveld,slagveld,6.6546
5715,gecompliceerd,compliceren,6.6546
5716,ongelukken,ongeluk,6.6546
5717,intrekken,intrekken,6.6546
5718,vroegere,vroeger,6.6546
5719,onbelangrijk,onbelangrijk,6.6546
5720,overdrijven,overdrijven,6.6546
5721,verkiezing,verkiezing,6.6317
5722,rechtse,rechts,6.6317
5723,lerse,lerse,6.6317
5724,streep,streep,6.6317
5725,slager,slager,6.6317
5726,pomp,pomp,6.6317
5727,balkon,balkon,6.6317
5728,hoever,hoever,6.6317
5729,gekookt,koken,6.6317
5730,toetje,toetje,6.6317
5731,knallen,knallen,6.6317
5732,menu,menu,6.6317
5733,eist,eisen,6.6317
5734,scherpe,scherp,6.6317
5735,specialiteit,specialiteit,6.6317
5736,verspilt,verspillen,6.6317
5737,vooraf,vooraf,6.6317
5738,rich,rich,6.6088
5739,expeditie,expeditie,6.6088
5740,producer,producer,6.6088
5741,kolere,kolere,6.6088
5742,beroerte,beroerte,6.6088
5743,flik,flikken,6.6088
5744,begraafplaats,begraafplaats,6.6088
5745,poes,poes,6.6088
5746,bedienden,bediende,6.6088
5747,laf,laf,6.6088
5748,wielen,wiel,6.6088
5749,gezinnen,gezin,6.6088
5750,diegenen,diegene,6.6088
5751,bedden,bed,6.6088
5752,doorrijden,doorrijden,6.6088
5753,zaakje,zaakje,6.6088
5754,gevaren,gevaar,6.6088
5755,flirten,flirten,6.6088
5756,nieuwsgierigheid,nieuwsgierigheid,6.6088
5757,gewelddadige,gewelddadig,6.6088
5758,scheuren,scheuren,6.6088
5759,macgyver,macgyver,6.5860
5760,kandidaten,kandidaat,6.5860
5761,huisarrest,huisarrest,6.5860
5762,hinderlaag,hinderlaag,6.5860
5763,lijkschouwer,lijkschouwer,6.5860
5764,misdadigers,misdadiger,6.5860
5765,zuidelijke,zuidelijk,6.5860
5766,verklaringen,verklaring,6.5860
5767,uitkijk,uitkijk,6.5860
5768,datgene,datgene,6.5860
5769,talen,taal,6.5860
5770,vervullen,vervullen,6.5860
5771,garandeer,garanderen,6.5860
5772,zwaarder,zwaar,6.5860
5773,een_en_ander,een_en_ander,6.5860
5774,bijen,bij,6.5631
5775,opstijgen,opstijgen,6.5631
5776,wal,wal,6.5631
5777,voorraden,voorraad,6.5631
5778,levenden,levend,6.5631
5779,gesmeerd,smeren,6.5631
5780,fysieke,fysiek,6.5631
5781,charme,charme,6.5631
5782,nonnen,non,6.5402
5783,poker,poker,6.5402
5784,instituut,instituut,6.5402
5785,schaap,schaap,6.5402
5786,gin,gin,6.5402
5787,traceren,traceren,6.5402
5788,riemen,riem,6.5402
5789,lucifers,lucifer,6.5402
5790,verliezer,verliezer,6.5402
5791,duister,duister,6.5402
5792,afgeslacht,afslachten,6.5402
5793,r.,r.,6.5402
5794,dutje,dutje,6.5402
5795,hongerig,hongerig,6.5402
5796,schrap,schrappen,6.5402
5797,gearriveerd,arriveren,6.5402
5798,sleep,slepen,6.5402
5799,feliciteren,feliciteren,6.5402
5800,ondernemen,ondernemen,6.5402
5801,moordwapen,moordwapen,6.5174
5802,joint,joint,6.5174
5803,pruik,pruik,6.5174
5804,regeren,regeren,6.5174
5805,uitstel,uitstel,6.5174
5806,ontdekking,ontdekking,6.5174
5807,destijds,destijds,6.5174
5808,voorspellen,voorspellen,6.5174
5809,dergelijke,dergelijke,6.5174
5810,je.,je.,6.5174
5811,angsten,angst,6.5174
5812,toegelaten,toelaten,6.5174
5813,38,38,6.5174
5814,vangt,vangen,6.5174
5815,inlichten,inlichten,6.5174
5816,inkomen,inkomen,6.5174
5817,complimenten,compliment,6.5174
5818,randall,randall,6.4945
5819,linkse,links,6.4945
5820,buitenaards,buitenaards,6.4945
5821,snoepje,snoepje,6.4945
5822,plukken,plukken,6.4945
5823,modern,modern,6.4945
5824,gedraaid,draaien,6.4945
5825,gemarteld,martelen,6.4945
5826,fik,fik,6.4945
5827,georganiseerd,organiseren,6.4945
5828,barsten,barsten,6.4945
5829,acties,actie,6.4945
5830,ten_einde,ten_einde,6.4945
5831,tegenovergestelde,tegenovergesteld,6.4945
5832,mieren,mier,6.4716
5833,crash,crash,6.4716
5834,komedie,komedie,6.4716
5835,romp,romp,6.4716
5836,groentje,groentje,6.4716
5837,europese,europees,6.4716
5838,lippenstift,lippenstift,6.4716
5839,budget,budget,6.4716
5840,37,37,6.4716
5841,ribben,rib,6.4716
5842,betaling,betaling,6.4716
5843,griezelig,griezelig,6.4716
5844,beheers,beheers,6.4716
5845,tegenaan,tegenaan,6.4716
5846,rotten,rotten,6.4716
5847,bedreigen,bedreigen,6.4716
5848,bokser,bokser,6.4487
5849,lancering,lancering,6.4487
5850,christen,christen,6.4487
5851,martini,martini,6.4487
5852,lucifer,lucifer,6.4487
5853,heersen,heersen,6.4487
5854,zwaartekracht,zwaartekracht,6.4487
5855,infectie,infectie,6.4487
5856,elementen,element,6.4487
5857,vergeving,vergeving,6.4487
5858,afkomst,afkomst,6.4487
5859,vrijwilligers,vrijwilliger,6.4487
5860,metalen,metalen,6.4487
5861,ongepast,ongepast,6.4487
5862,besten,goed,6.4487
5863,verantwoording,verantwoording,6.4487
5864,wat_betreft,wat_betreffen,6.4487
5865,pesten,pesten,6.4487
5866,gevoerd,voeren,6.4487
5867,blijken,blijken,6.4487
5868,munten,munt,6.4259
5869,hoofdstad,hoofdstad,6.4259
5870,barman,barman,6.4259
5871,diagnose,diagnose,6.4259
5872,bladeren,blad,6.4259
5873,dochtertje,dochter,6.4259
5874,haard,haard,6.4259
5875,vlot,vlot,6.4259
5876,fietsen,fietsen,6.4259
5877,magere,mager,6.4259
5878,deugd,deugd,6.4259
5879,aanstaande,aanstaande,6.4259
5880,krachtige,krachtig,6.4259
5881,verheug,verheugen,6.4259
5882,trapt,trappen,6.4259
5883,duidelijke,duidelijk,6.4259
5884,achteraf,achteraf,6.4259
5885,ouderwetse,ouderwets,6.4259
5886,piraat,piraat,6.4030
5887,kolonie,kolonie,6.4030
5888,drug,drug,6.4030
5889,kraan,kraan,6.4030
5890,hufters,hufter,6.4030
5891,emotie,emotie,6.4030
5892,geopereerd,opereren,6.4030
5893,fraai,fraai,6.4030
5894,hotelkamer,hotelkamer,6.4030
5895,vernederd,vernederen,6.4030
5896,plekke,plek,6.4030
5897,getrapt,trappen,6.4030
5898,snijdt,snijden,6.4030
5899,verzorgd,verzorgen,6.4030
5900,onverwachte,onverwacht,6.4030
5901,crichton,crichton,6.3801
5902,vice-president,vice-president,6.3801
5903,stunt,stunt,6.3801
5904,stoten,stoten,6.3801
5905,lezing,lezing,6.3801
5906,ingerukt,inrukken,6.3801
5907,pakjes,pak,6.3801
5908,geadopteerd,adopteren,6.3801
5909,order,order,6.3801
5910,voorin,voorin,6.3801
5911,scheur,scheur,6.3801
5912,bedriegt,bedriegen,6.3801
5913,volwassene,volwassene,6.3801
5914,overmorgen,overmorgen,6.3801
5915,beschermde,beschermen,6.3801
5916,eindigde,eindigen,6.3801
5917,grijpt,grijpen,6.3801
5918,klaagt,klagen,6.3801
5919,wegga,weggaan,6.3801
5920,onderzeeër,onderzeeër,6.3573
5921,schaar,schaar,6.3573
5922,nobele,nobel,6.3573
5923,flesje,flesje,6.3573
5924,ingewanden,ingewanden,6.3573
5925,negatieve,negatief,6.3573
5926,bevestiging,bevestiging,6.3573
5927,mannelijk,mannelijk,6.3573
5928,beheerst,beheersen,6.3573
5929,uitgaat,uitgaan,6.3573
5930,opgroeien,opgroeien,6.3573
5931,treinen,trein,6.3344
5932,aardappelen,aardappel,6.3344
5933,geëxecuteerd,executeren,6.3344
5934,29,29,6.3344
5935,zaad,zaad,6.3344
5936,experts,expert,6.3344
5937,studeer,studeren,6.3344
5938,klusje,klus,6.3344
5939,bijdrage,bijdrage,6.3344
5940,zichtbaar,zichtbaar,6.3344
5941,bui,bui,6.3344
5942,late,laat,6.3344
5943,misleiden,misleiden,6.3344
5944,lichamelijk,lichamelijk,6.3344
5945,overkwam,overkomen,6.3344
5946,paulie,paulie,6.3115
5947,dwergen,dwerg,6.3115
5948,quarantaine,quarantaine,6.3115
5949,spinnen,spin,6.3115
5950,touwen,touw,6.3115
5951,bestanden,bestand,6.3115
5952,écht,écht,6.3115
5953,ondergrondse,ondergronds,6.3115
5954,massage,massage,6.3115
5955,vermoedelijk,vermoedelijk,6.3115
5956,plas,plas,6.3115
5957,tweehonderd,tweehonderd,6.3115
5958,vrijlaten,vrijlaten,6.3115
5959,gecreëerd,creëren,6.3115
5960,belangen,belang,6.3115
5961,creatief,creatief,6.3115
5962,dierbare,dierbaar,6.3115
5963,uiteen,uiteen,6.3115
5964,tientallen,tientallen,6.3115
5965,waaronder,waaronder,6.3115
5966,uitstellen,uitstellen,6.3115
5967,h,h,6.2887
5968,slavernij,slavernij,6.2887
5969,postbode,postbode,6.2887
5970,huishoudster,huishoudster,6.2887
5971,gewurgd,wurgen,6.2887
5972,31,31,6.2887
5973,antwoordapparaat,antwoordapparaat,6.2887
5974,gesticht,stichten,6.2887
5975,stik,stikken,6.2887
5976,logica,logica,6.2887
5977,voorgevoel,voorgevoel,6.2887
5978,dankbaarheid,dankbaarheid,6.2887
5979,werknemer,werknemer,6.2887
5980,terughalen,terughalen,6.2887
5981,vertraging,vertraging,6.2887
5982,termijn,termijn,6.2887
5983,zakt,zakken,6.2887
5984,in_tegenstelling_tot,in_tegenstelling_tot,6.2887
5985,armband,armband,6.2658
5986,sieraden,sieraad,6.2658
5987,poorten,poort,6.2658
5988,japans,japans,6.2658
5989,envelop,envelop,6.2658
5990,mannetjes,man,6.2658
5991,goederen,goederen,6.2658
5992,voorwaardelijk,voorwaardelijk,6.2658
5993,weefsel,weefsel,6.2658
5994,kleingeld,kleingeld,6.2658
5995,verkleed,verkleden,6.2658
5996,beschaafd,beschaafd,6.2658
5997,dreef,drijven,6.2658
5998,verraadt,verraden,6.2658
5999,fel,fel,6.2658
6000,ongeacht,ongeacht,6.2658
6001,maffe,maf,6.2658
6002,ironisch,ironisch,6.2658
6003,kinderachtig,kinderachtig,6.2658
6004,bestemd,bestemmen,6.2658
6005,predikant,predikant,6.2429
6006,visioenen,visioen,6.2429
6007,del,del,6.2429
6008,afrikaanse,afrikaans,6.2429
6009,pompen,pompen,6.2429
6010,partijen,partij,6.2429
6011,achtertuin,achtertuin,6.2429
6012,laad,laden,6.2429
6013,scheidt,scheiden,6.2429
6014,exemplaar,exemplaar,6.2429
6015,eersteklas,eersteklas,6.2429
6016,concentratie,concentratie,6.2429
6017,luidt,luiden,6.2429
6018,linkerkant,linkerkant,6.2429
6019,foutje,fout,6.2429
6020,bewaart,bewaren,6.2429
6021,besluiten,besluiten,6.2429
6022,shot,shot,6.2201
6023,zanger,zanger,6.2201
6024,donuts,donut,6.2201
6025,clubs,club,6.2201
6026,zenden,zenden,6.2201
6027,klauwen,klauw,6.2201
6028,waarden,waard,6.2201
6029,doodsoorzaak,doodsoorzaak,6.2201
6030,breed,breed,6.2201
6031,blokken,blok,6.2201
6032,zeldzame,zeldzaam,6.2201
6033,trokken,trekken,6.2201
6034,bevatten,bevatten,6.2201
6035,badge,badge,6.1972
6036,mythe,mythe,6.1972
6037,gram,gram,6.1972
6038,verraders,verrader,6.1972
6039,paraat,paraat,6.1972
6040,ongedaan,ongedaan,6.1972
6041,investering,investering,6.1972
6042,boef,boef,6.1972
6043,65,65,6.1972
6044,belazeren,belazeren,6.1972
6045,vel,vel,6.1972
6046,geregistreerd,registreren,6.1972
6047,vernietigt,vernietigen,6.1972
6048,irritant,irritant,6.1972
6049,doornemen,doornemen,6.1972
6050,ballet,ballet,6.1743
6051,bruidegom,bruidegom,6.1743
6052,kanon,kanon,6.1743
6053,condooms,condoom,6.1743
6054,bestuurder,bestuurder,6.1743
6055,omver,omver,6.1743
6056,realistisch,realistisch,6.1743
6057,ellendige,ellendig,6.1743
6058,heengaan,heengaan,6.1743
6059,anderhalve,anderhalf,6.1743
6060,verwelkomen,verwelkomen,6.1743
6061,vrijwel,vrijwel,6.1743
6062,succesvolle,succesvol,6.1743
6063,onderzoekt,onderzoeken,6.1743
6064,eruitziet,eruitzien,6.1743
6065,lijfwacht,lijfwacht,6.1515
6066,poeder,poeder,6.1515
6067,barbecue,barbecue,6.1515
6068,sessie,sessie,6.1515
6069,bevolen,bevelen,6.1515
6070,posities,positie,6.1515
6071,naait,naaien,6.1515
6072,koppelen,koppelen,6.1515
